key,time,event,hold_time,flight_time
e,1723989241.7652946,press,-11.51982045173645,0.1236414909362793
u,1723989241.7660377,press,-12.479710578918457,0.06513428688049316
i,1723989241.8174555,press,-12.241370916366577,0.2686917781829834
d,1723989241.9636948,press,-11.381775856018066,0.029614686965942383
u,1723989242.0727117,press,-5.134660720825195,0.1490013599395752
a,1723989242.09829,press,-12.723487138748169,0.11432075500488281
d,1723989242.266024,press,-13.380338430404663,0.3239924907684326
i,1723989242.333243,press,-12.495685338973999,0.03980660438537598
s,1723989242.4224644,press,-13.28218150138855,0.09756708145141602
u,1723989242.5576406,press,-13.96552848815918,0.03121209144592285
d,1723989242.6131418,press,-6.67633843421936,0.13090205192565918
w,1723989242.8749075,press,-14.375936508178711,0.086029052734375
e,1723989242.8775735,press,-13.600359201431274,0.11451005935668945
y,1723989242.8820915,press,-7.193671226501465,0.0389401912689209
d,1723989243.1800086,press,-15.174431800842285,0.1320950984954834
w,1723989243.4112864,press,-15.43940019607544,0.18587923049926758
h,1723989243.431152,press,-14.782511472702026,0.03747677803039551
e,1723989243.4994855,press,-15.784733533859253,0.1003119945526123
j,1723989243.6325345,press,-16.54226303100586,0.07510781288146973
f,1723989243.7625582,press,-15.195079565048218,0.10920834541320801
w,1723989243.987671,press,-15.546674489974976,0.028223514556884766
e,1723989244.0028582,press,-16.237621784210205,0.08433008193969727
i,1723989244.4031804,press,-16.993083000183105,0.12926888465881348
s,1723989244.4113238,press,-16.338560819625854,0.14479780197143555
d,1723989244.5400171,press,-17.346373081207275,0.21322321891784668
Key.space,1723989244.5696735,press,-17.282952785491943,0.012965202331542969
s,1723989244.8099475,press,-18.257157802581787,0.08902144432067871
a,1723989244.8220172,press,-18.813820123672485,0.10100269317626953
i,1723989244.92245,press,-17.789498329162598,0.09044384956359863
d,1723989245.0187333,press,-18.470162630081177,0.049854278564453125
u,1723989245.039821,press,-10.705472946166992,0.16426730155944824
w,1723989245.2403271,press,-18.361021280288696,0.06637120246887207
e,1723989245.2490053,press,-18.531779050827026,0.10180044174194336
i,1723989245.3685875,press,-18.630601406097412,0.15838313102722168
d,1723989245.402588,press,-19.176371097564697,0.08582663536071777
a,1723989245.5755105,press,-19.83108401298523,0.18077445030212402
s,1723989245.5787668,press,-18.54418659210205,0.08028316497802734
Key.space,1723989245.586084,press,-19.526803970336914,0.12351369857788086
a,1723989245.8029888,press,-20.19915270805359,0.1359245777130127
u,1723989245.891406,press,-21.337231159210205,0.28742480278015137
i,1723989245.9012537,press,-20.28839373588562,0.038552284240722656
f,1723989246.053309,press,-19.867560148239136,0.2536191940307617
e,1723989246.317369,press,-22.0908420085907,0.13299155235290527
i,1723989246.3454,press,-21.303414821624756,0.022582292556762695
a,1723989246.5062869,press,-22.49277400970459,0.044287681579589844
s,1723989246.523024,press,-21.739936113357544,0.1379239559173584
u,1723989246.6756823,press,-21.748717546463013,0.0458226203918457
d,1723989246.7580986,press,-22.137235403060913,0.011336088180541992
i,1723989246.839002,press,-22.24187207221985,0.05986428260803223
a,1723989246.9348016,press,-23.508827209472656,0.015094280242919922
u,1723989247.0387073,press,-22.59832787513733,0.09117317199707031
i,1723989247.312683,press,-23.14923095703125,0.1304340362548828
f,1723989247.3280551,press,-23.132116079330444,0.01788330078125
Key.space,1723989247.376578,press,-23.317224979400635,0.10543346405029297
u,1723989247.6738183,press,-23.937652111053467,0.19912314414978027
i,1723989247.712216,press,-23.636230945587158,0.20224809646606445
d,1723989247.792048,press,-24.573882341384888,0.04476475715637207
u,1723989247.8704572,press,-24.108959674835205,0.15706777572631836
a,1723989247.9553432,press,-24.893179416656494,0.08379220962524414
i,1723989248.136066,press,-24.656620502471924,0.004734516143798828
f,1723989248.3634,press,-25.131014585494995,0.07306289672851562
a,1723989248.5187304,press,-26.408815622329712,0.13126754760742188
d,1723989248.722288,press,-24.512765884399414,0.16118288040161133
u,1723989248.8020797,press,-25.987396717071533,0.32567310333251953
s,1723989248.8381517,press,-25.911898136138916,0.3455173969268799
i,1723989248.976064,press,-26.088347911834717,0.16223526000976562
a,1723989249.0305598,press,-26.44698143005371,0.0233461856842041
f,1723989249.1397862,press,-26.358959436416626,0.03066706657409668
j,1723989249.3474178,press,-25.957595586776733,0.19998812675476074
a,1723989249.5851085,press,-27.193336248397827,0.11885786056518555
s,1723989249.671859,press,-27.217067003250122,0.1803584098815918
d,1723989249.8612554,press,-27.452967882156372,0.0018284320831298828
u,1723989249.9159892,press,-28.610948085784912,0.040168046951293945
i,1723989250.008994,press,-28.14205527305603,0.020540714263916016
Key.space,1723989250.0676446,press,-28.889365673065186,0.008355855941772461
u,1723989250.421049,press,-28.021064043045044,0.06284785270690918
s,1723989250.4527483,press,-28.19073224067688,0.04944968223571777
i,1723989250.581774,press,-28.13085389137268,0.02402186393737793
f,1723989250.681464,press,-29.639524221420288,0.08989787101745605
u,1723989250.7187366,press,-27.76104760169983,0.13738632202148438
e,1723989250.918214,press,-28.008081674575806,0.039687156677246094
w,1723989250.9819405,press,-29.49306321144104,0.14338469505310059
i,1723989250.992182,press,-29.211186170578003,0.05797863006591797
u,1723989251.020663,press,-29.149330377578735,0.13145136833190918
f,1723989251.1987967,press,-30.29648470878601,0.5694727897644043
s,1723989251.306136,press,-30.93500280380249,0.006609678268432617
j,1723989251.494648,press,-30.680939435958862,0.1944434642791748
k,1723989251.5761385,press,-30.74714469909668,0.1556847095489502
s,1723989251.697893,press,-30.82300329208374,0.048493385314941406
j,1723989251.7983625,press,-31.74389338493347,0.053863525390625
d,1723989251.8060937,press,-32.297895193099976,0.06318426132202148
i,1723989252.0556457,press,-31.47653317451477,0.22840046882629395
u,1723989252.2028153,press,-31.88450312614441,0.0178375244140625
d,1723989252.2656505,press,-31.76127338409424,0.02993631362915039
s,1723989252.5810657,press,-33.266215801239014,0.014488935470581055
a,1723989252.5812829,press,-32.8599328994751,0.15288710594177246
u,1723989252.6153834,press,-32.50976848602295,0.17384886741638184
d,1723989252.6331067,press,-32.65605616569519,0.1771228313446045
