key,time,event,hold_time,flight_time
j,1723898880.464781,press,0.08960318565368652,
u,1723898880.6482043,press,0.11838221549987793,0.10608792304992676
l,1723898880.8508165,press,-0.4751458168029785,0.06691145896911621
i,1723898881.0331304,press,0.10516738891601562,0.04304766654968262
u,1723898881.2198744,press,-1.7823665142059326,0.12114834785461426
s,1723898881.405362,press,-1.8449876308441162,0.1842517852783203
space,1723898881.6006718,press,0.14357876777648926,0.06826353073120117
j,1723898882.2537134,press,0.11519622802734375,0.48790645599365234
u,1723898882.527095,press,0.14772582054138184,0.17033028602600098
n,1723898882.737111,press,0.1112213134765625,0.15363287925720215
i,1723898882.9979506,press,0.09508085250854492,0.09913873672485352
o,1723898883.1282566,press,-4.148498773574829,0.2849547863006592
r,1723898883.384622,press,-2.7981441020965576,0.12391209602355957
space,1723898883.6165116,press,-2.7758915424346924,0.1560053825378418
k,1723898884.2207131,press,-2.811318874359131,0.10202431678771973
a,1723898884.4024994,press,-8.201106071472168,0.16311979293823242
z,1723898884.6446016,press,-8.218724966049194,0.14239907264709473
i,1723898884.7859695,press,-8.343011140823364,0.16389989852905273
b,1723898885.0688293,press,-8.652968645095825,0.12695550918579102
w,1723898885.2597592,press,-10.205871343612671,0.09955859184265137
e,1723898885.4743023,press,-10.289763927459717,0.20426225662231445
space,1723898885.854338,press,-8.211102962493896,0.01326441764831543
k,1723898887.2229016,press,,0.8438410758972168
a,1723898887.366372,press,,1.1212847232818604
z,1723898887.5904715,press,,1.1837589740753174
i,1723898887.685505,press,,1.2126893997192383
b,1723898887.9559422,press,,1.3075268268585205
w,1723898888.1575966,press,,1.3649466037750244
e,1723898888.380702,press,,1.4354844093322754
space,1723898888.4848635,press,,1.495847225189209
j,1723898888.7554903,press,,1.5555658340454102
u,1723898888.951469,press,,1.621453046798706
l,1723898889.1879237,press,,1.680983304977417
i,1723898889.495974,press,,1.7409474849700928
u,1723898889.8934262,press,,
s,1723898890.0867872,press,,
space,1723898890.3588078,press,,
j,1723898890.754359,press,,
u,1723898890.9506,press,,
n,1723898891.1723716,press,,
i,1723898891.4427269,press,,
o,1723898891.4952862,press,,
r,1723898891.7393038,press,,
enter,1723898893.4422517,press,,
shift,1723898894.401622,press,,
shift,1723898894.648277,press,,
shift,1723898894.6790657,press,,
shift,1723898894.7079954,press,,
shift,1723898894.74154,press,,
shift,1723898894.7704704,press,,
shift,1723898894.8075397,press,,
shift,1723898894.836495,press,,
shift,1723898894.8653078,press,,
shift,1723898894.8938904,press,,
shift,1723898894.9227276,press,,
shift,1723898894.956367,press,,
shift,1723898894.9932654,press,,
shift,1723898895.0222466,press,,
shift,1723898895.0536282,press,,
shift,1723898895.0813394,press,,
shift,1723898895.1133468,press,,
shift,1723898895.1503148,press,,
shift,1723898895.179234,press,,
shift,1723898895.2099676,press,,
shift,1723898895.2387643,press,,
shift,1723898895.2692528,press,,
esc,1723898895.2987285,press,,
